,county,year,Avg_Tempmin_anomaly,Avg_Tempmax_anomaly
227,540,1932,0.6000000000000059,0.8611111111111249
228,3,1933,0.8055555555555625,0.7000000000000028
229,65,1933,0.5944444444444512,0.9388888888889007
230,79,1933,1.061111111111118,0.49444444444444713
231,109,1933,0.9388888888888953,0.4722222222222321
232,125,1933,0.45000000000000906,0.6722222222222278
233,540,1933,0.6000000000000059,0.8611111111111249
234,3,1934,-0.30555555555554825,-0.4111111111111079
235,65,1934,0.038888888888895856,-0.17222222222221006
236,79,1934,-0.049999999999993605,-0.061111111111110006
237,109,1934,0.38333333333333997,-0.08333333333332149
238,125,1934,-0.1055555555555463,0.11666666666667425
239,540,1934,0.044444444444450504,-0.2499999999999858
240,3,1935,-0.30555555555554825,-0.966666666666665
241,65,1935,0.038888888888895856,-0.7277777777777672
242,79,1935,-0.049999999999993605,-0.6166666666666671
243,109,1935,-0.1722222222222154,-0.6388888888888786
244,125,1935,-0.1055555555555463,-0.4388888888888829
245,540,1935,0.044444444444450504,-0.8055555555555394
246,3,1936,-0.30555555555554825,0.1444444444444457
247,65,1936,0.038888888888895856,-0.17222222222221006
248,79,1936,-0.049999999999993605,-0.061111111111110006
249,109,1936,-0.1722222222222154,-0.08333333333332149
250,125,1936,-0.1055555555555463,0.11666666666667425
251,540,1936,0.044444444444450504,-0.2499999999999858
252,3,1937,-0.30555555555554825,-0.4111111111111079
253,65,1937,0.038888888888895856,-0.17222222222221006
254,79,1937,-0.049999999999993605,-0.6166666666666671
255,109,1937,0.38333333333333997,-0.6388888888888786
256,125,1937,-0.1055555555555463,-0.4388888888888829
257,540,1937,0.044444444444450504,-0.2499999999999858
258,3,1938,0.2500000000000071,0.7000000000000028
259,65,1938,0.5944444444444512,0.3833333333333435
260,79,1938,0.5055555555555626,0.49444444444444713
261,109,1938,0.9388888888888953,0.4722222222222321
262,125,1938,0.45000000000000906,0.6722222222222278
263,540,1938,0.6000000000000059,0.8611111111111249
264,3,1939,0.2500000000000071,0.7000000000000028
265,65,1939,0.5944444444444512,0.9388888888889007
266,79,1939,0.5055555555555626,0.49444444444444713
267,109,1939,0.38333333333333997,1.0277777777777892
268,125,1939,0.45000000000000906,0.6722222222222278
269,540,1939,0.6000000000000059,0.8611111111111249
270,3,1940,-0.8611111111111045,-1.5222222222222221
271,65,1940,-1.0722222222222157,-1.2833333333333208
272,79,1940,-1.1611111111111043,-1.1722222222222207
273,109,1940,-0.7277777777777716,-1.1944444444444322
274,125,1940,-1.216666666666658,-0.99444444444444
275,540,1940,-1.066666666666661,-1.3611111111110965
276,3,1941,0.2500000000000071,1.2555555555555564
277,65,1941,0.038888888888895856,0.9388888888889007
278,79,1941,-0.049999999999993605,1.0500000000000007
279,109,1941,-0.1722222222222154,1.0277777777777892
280,125,1941,-0.1055555555555463,1.227777777777785
281,540,1941,0.044444444444450504,1.416666666666682
282,3,1942,0.2500000000000071,0.1444444444444457
283,65,1942,0.038888888888895856,0.3833333333333435
284,79,1942,-0.049999999999993605,-0.061111111111110006
285,109,1942,0.38333333333333997,-0.08333333333332149
286,125,1942,-0.1055555555555463,0.11666666666667425
287,540,1942,0.044444444444450504,0.30555555555557135
288,3,1943,-0.30555555555554825,0.7000000000000028
289,65,1943,-0.5166666666666595,0.9388888888889007
290,79,1943,-0.605555555555549,0.49444444444444713
291,109,1943,-0.1722222222222154,1.0277777777777892
292,125,1943,-0.6611111111111025,0.6722222222222278
293,540,1943,-0.5111111111111049,0.8611111111111249
294,3,1944,-0.30555555555554825,0.1444444444444457
