,county,year,Avg_Tempmin_anomaly,Avg_Tempmin_anomaly_norm,Avg_Tempmax_anomaly,Avg_Tempmax_anomaly_norm,co2_min,co2_min_norm,co2_max,co2_max_norm
58,125,1904,-1.216666666666658,0.1428571428571428,-1.5499999999999936,0.0,,,,
59,540,1904,-1.066666666666661,0.0,-1.3611111111110965,0.14285714285714324,,,,
60,3,1905,-0.30555555555554825,0.3333333333333334,-0.966666666666665,0.16666666666666702,,,,
61,65,1905,-0.5166666666666595,0.2857142857142858,-0.7277777777777672,0.2857142857142856,,,,
62,79,1905,-0.049999999999993605,0.4285714285714284,-1.1722222222222207,0.16666666666666702,,,,
63,109,1905,-0.7277777777777716,0.2857142857142856,-0.6388888888888786,0.3333333333333333,,,,
64,125,1905,-0.1055555555555463,0.4285714285714286,-0.99444444444444,0.16666666666666613,,,,
65,540,1905,-0.5111111111111049,0.16666666666666685,-1.3611111111110965,0.14285714285714324,,,,
66,3,1906,0.2500000000000071,0.5,-0.4111111111111079,0.33333333333333404,,,,
67,65,1906,0.5944444444444512,0.5714285714285714,-0.7277777777777672,0.2857142857142856,,,,
68,79,1906,0.5055555555555626,0.5714285714285714,-0.6166666666666671,0.333333333333333,,,,
69,109,1906,0.38333333333333997,0.5714285714285714,-0.6388888888888786,0.3333333333333333,,,,
70,125,1906,0.45000000000000906,0.5714285714285714,-0.4388888888888829,0.3333333333333333,,,,
71,540,1906,0.6000000000000059,0.5,-0.8055555555555394,0.2857142857142865,,,,
72,3,1907,-0.8611111111111045,0.16666666666666657,-0.966666666666665,0.16666666666666702,,,,
73,65,1907,-0.5166666666666595,0.2857142857142858,-1.2833333333333208,0.14285714285714324,,,,
74,79,1907,-1.1611111111111043,0.1428571428571428,-1.1722222222222207,0.16666666666666702,,,,
75,109,1907,-0.7277777777777716,0.2857142857142856,-1.1944444444444322,0.1666666666666672,,,,
76,125,1907,-0.6611111111111025,0.2857142857142856,-0.99444444444444,0.16666666666666613,,,,
77,540,1907,-1.066666666666661,0.0,-0.8055555555555394,0.2857142857142865,,,,
78,3,1908,0.2500000000000071,0.5,-0.4111111111111079,0.33333333333333404,,,,
79,65,1908,0.038888888888895856,0.4285714285714286,-0.17222222222221006,0.4285714285714288,,,,
80,79,1908,-0.049999999999993605,0.4285714285714284,-0.061111111111110006,0.5,,,,
81,109,1908,-0.1722222222222154,0.4285714285714286,-0.08333333333332149,0.5000000000000006,,,,
82,125,1908,-0.1055555555555463,0.4285714285714286,-0.4388888888888829,0.3333333333333333,,,,
83,540,1908,0.044444444444450504,0.3333333333333334,-0.8055555555555394,0.2857142857142865,,,,
84,3,1909,0.2500000000000071,0.5,-0.4111111111111079,0.33333333333333404,,,,
85,65,1909,0.038888888888895856,0.4285714285714286,-0.17222222222221006,0.4285714285714288,,,,
86,79,1909,-0.049999999999993605,0.4285714285714284,-0.061111111111110006,0.5,,,,
87,109,1909,-0.1722222222222154,0.4285714285714286,-0.08333333333332149,0.5000000000000006,,,,
88,125,1909,-0.1055555555555463,0.4285714285714286,-0.4388888888888829,0.3333333333333333,,,,
89,540,1909,0.044444444444450504,0.3333333333333334,-0.2499999999999858,0.4285714285714288,,,,
90,3,1910,-0.30555555555554825,0.3333333333333334,-0.966666666666665,0.16666666666666702,,,,
91,65,1910,0.038888888888895856,0.4285714285714286,-0.7277777777777672,0.2857142857142856,,,,
92,79,1910,-0.049999999999993605,0.4285714285714284,-0.6166666666666671,0.333333333333333,,,,
93,109,1910,-0.1722222222222154,0.4285714285714286,-0.6388888888888786,0.3333333333333333,,,,
94,125,1910,-0.1055555555555463,0.4285714285714286,-0.99444444444444,0.16666666666666613,,,,
95,540,1910,0.044444444444450504,0.3333333333333334,-0.8055555555555394,0.2857142857142865,,,,
96,3,1911,0.2500000000000071,0.5,0.1444444444444457,0.5,,,,
97,65,1911,0.5944444444444512,0.5714285714285714,0.3833333333333435,0.5714285714285712,,,,
98,79,1911,0.5055555555555626,0.5714285714285714,0.49444444444444713,0.6666666666666671,,,,
99,109,1911,0.38333333333333997,0.5714285714285714,0.4722222222222321,0.6666666666666666,,,,
100,125,1911,0.45000000000000906,0.5714285714285714,0.11666666666667425,0.5000000000000006,,,,
101,540,1911,0.6000000000000059,0.5,0.30555555555557135,0.5714285714285721,,,,
102,3,1912,-0.30555555555554825,0.3333333333333334,-0.966666666666665,0.16666666666666702,,,,
103,65,1912,-0.5166666666666595,0.2857142857142858,-0.7277777777777672,0.2857142857142856,,,,
104,79,1912,-0.605555555555549,0.2857142857142856,-0.6166666666666671,0.333333333333333,,,,
105,109,1912,-0.1722222222222154,0.4285714285714286,-0.6388888888888786,0.3333333333333333,,,,
106,125,1912,-0.1055555555555463,0.4285714285714286,-0.99444444444444,0.16666666666666613,,,,
107,540,1912,-0.5111111111111049,0.16666666666666685,-0.8055555555555394,0.2857142857142865,,,,
108,3,1913,0.8055555555555625,0.6666666666666666,0.1444444444444457,0.5,,,,
109,65,1913,0.5944444444444512,0.5714285714285714,0.3833333333333435,0.5714285714285712,,,,
110,79,1913,0.5055555555555626,0.5714285714285714,0.49444444444444713,0.6666666666666671,,,,
111,109,1913,0.9388888888888953,0.7142857142857142,0.4722222222222321,0.6666666666666666,,,,
112,125,1913,1.0055555555555644,0.7142857142857142,0.11666666666667425,0.5000000000000006,,,,
113,540,1913,0.6000000000000059,0.5,-0.2499999999999858,0.4285714285714288,,,,
114,3,1914,-0.30555555555554825,0.3333333333333334,-0.4111111111111079,0.33333333333333404,,,,
115,65,1914,-0.5166666666666595,0.2857142857142858,-0.17222222222221006,0.4285714285714288,,,,
116,79,1914,-0.605555555555549,0.2857142857142856,-0.6166666666666671,0.333333333333333,,,,
117,109,1914,-0.1722222222222154,0.4285714285714286,-0.6388888888888786,0.3333333333333333,,,,
118,125,1914,-0.1055555555555463,0.4285714285714286,-0.4388888888888829,0.3333333333333333,,,,
119,540,1914,-0.5111111111111049,0.16666666666666685,-0.8055555555555394,0.2857142857142865,,,,
120,3,1915,-0.30555555555554825,0.3333333333333334,-0.4111111111111079,0.33333333333333404,,,,
121,65,1915,0.038888888888895856,0.4285714285714286,-0.7277777777777672,0.2857142857142856,,,,
122,79,1915,-0.049999999999993605,0.4285714285714284,-0.6166666666666671,0.333333333333333,,,,
123,109,1915,-0.1722222222222154,0.4285714285714286,-0.6388888888888786,0.3333333333333333,,,,
124,125,1915,-0.1055555555555463,0.4285714285714286,-0.4388888888888829,0.3333333333333333,,,,
125,540,1915,0.044444444444450504,0.3333333333333334,-0.8055555555555394,0.2857142857142865,,,,
126,3,1916,-0.30555555555554825,0.3333333333333334,-0.4111111111111079,0.33333333333333404,,,,
127,65,1916,0.038888888888895856,0.4285714285714286,-0.17222222222221006,0.4285714285714288,,,,
128,79,1916,-0.049999999999993605,0.4285714285714284,-0.061111111111110006,0.5,,,,
129,109,1916,-0.1722222222222154,0.4285714285714286,-0.08333333333332149,0.5000000000000006,,,,
130,125,1916,-0.1055555555555463,0.4285714285714286,-0.4388888888888829,0.3333333333333333,,,,
131,540,1916,-0.5111111111111049,0.16666666666666685,-0.2499999999999858,0.4285714285714288,,,,
132,3,1917,-1.4166666666666599,0.0,-1.5222222222222221,0.0,,,,
133,65,1917,-1.0722222222222157,0.1428571428571428,-1.838888888888878,0.0,,,,
134,79,1917,-1.1611111111111043,0.1428571428571428,-1.7277777777777779,0.0,,,,
135,109,1917,-0.7277777777777716,0.2857142857142856,-1.7499999999999893,0.0,,,,
136,125,1917,-1.216666666666658,0.1428571428571428,-1.5499999999999936,0.0,,,,
137,540,1917,-1.066666666666661,0.0,-1.9166666666666536,0.0,,,,
138,3,1918,-0.30555555555554825,0.3333333333333334,-0.4111111111111079,0.33333333333333404,,,,
139,65,1918,0.038888888888895856,0.4285714285714286,-0.17222222222221006,0.4285714285714288,,,,
140,79,1918,-0.049999999999993605,0.4285714285714284,-0.061111111111110006,0.5,,,,
141,109,1918,-0.1722222222222154,0.4285714285714286,-0.08333333333332149,0.5000000000000006,,,,
142,125,1918,-0.1055555555555463,0.4285714285714286,-0.4388888888888829,0.3333333333333333,,,,
143,540,1918,-0.5111111111111049,0.16666666666666685,-0.2499999999999858,0.4285714285714288,,,,
144,3,1919,0.2500000000000071,0.5,0.1444444444444457,0.5,,,,
145,65,1919,0.5944444444444512,0.5714285714285714,0.3833333333333435,0.5714285714285712,,,,
146,79,1919,0.5055555555555626,0.5714285714285714,-0.061111111111110006,0.5,,,,
147,109,1919,0.38333333333333997,0.5714285714285714,-0.08333333333332149,0.5000000000000006,,,,
148,125,1919,0.45000000000000906,0.5714285714285714,0.11666666666667425,0.5000000000000006,,,,
149,540,1919,0.044444444444450504,0.3333333333333334,-0.2499999999999858,0.4285714285714288,,,,
150,3,1920,-0.30555555555554825,0.3333333333333334,-0.966666666666665,0.16666666666666702,,,,
151,65,1920,-0.5166666666666595,0.2857142857142858,-1.2833333333333208,0.14285714285714324,,,,
152,79,1920,-0.605555555555549,0.2857142857142856,-1.1722222222222207,0.16666666666666702,,,,
153,109,1920,-0.1722222222222154,0.4285714285714286,-1.1944444444444322,0.1666666666666672,,,,
154,125,1920,-0.6611111111111025,0.2857142857142856,-0.99444444444444,0.16666666666666613,,,,
155,540,1920,-0.5111111111111049,0.16666666666666685,-1.3611111111110965,0.14285714285714324,,,,
156,3,1921,1.3611111111111187,0.8333333333333334,1.2555555555555564,0.8333333333333329,,,,
157,65,1921,1.1500000000000075,0.7142857142857144,1.4944444444444542,0.8571428571428568,,,,
158,79,1921,1.061111111111118,0.7142857142857142,1.6055555555555578,1.0,,,,
159,109,1921,1.4944444444444516,0.8571428571428572,1.5833333333333428,1.0,,,,
160,125,1921,1.0055555555555644,0.7142857142857142,1.227777777777785,0.8333333333333338,,,,
161,540,1921,1.155555555555562,0.6666666666666669,1.416666666666682,0.8571428571428577,,,,
162,3,1922,0.8055555555555625,0.6666666666666666,0.1444444444444457,0.5,,,,
163,65,1922,0.5944444444444512,0.5714285714285714,-0.17222222222221006,0.4285714285714288,,,,
164,79,1922,0.5055555555555626,0.5714285714285714,-0.061111111111110006,0.5,,,,
165,109,1922,0.38333333333333997,0.5714285714285714,-0.08333333333332149,0.5000000000000006,,,,
166,125,1922,1.0055555555555644,0.7142857142857142,0.11666666666667425,0.5000000000000006,,,,
167,540,1922,0.6000000000000059,0.5,-0.2499999999999858,0.4285714285714288,,,,
168,3,1923,0.2500000000000071,0.5,0.1444444444444457,0.5,,,,
169,65,1923,0.038888888888895856,0.4285714285714286,-0.17222222222221006,0.4285714285714288,,,,
170,79,1923,-0.049999999999993605,0.4285714285714284,-0.061111111111110006,0.5,,,,
171,109,1923,-0.1722222222222154,0.4285714285714286,-0.08333333333332149,0.5000000000000006,,,,
172,125,1923,-0.1055555555555463,0.4285714285714286,0.11666666666667425,0.5000000000000006,,,,
173,540,1923,0.044444444444450504,0.3333333333333334,-0.2499999999999858,0.4285714285714288,,,,
174,3,1924,-0.8611111111111045,0.16666666666666657,-1.5222222222222221,0.0,,,,
175,65,1924,-1.0722222222222157,0.1428571428571428,-1.2833333333333208,0.14285714285714324,,,,
176,79,1924,-1.1611111111111043,0.1428571428571428,-1.1722222222222207,0.16666666666666702,,,,
177,109,1924,-0.7277777777777716,0.2857142857142856,-1.1944444444444322,0.1666666666666672,,,,
178,125,1924,-0.6611111111111025,0.2857142857142856,-0.99444444444444,0.16666666666666613,,,,
179,540,1924,-1.066666666666661,0.0,-1.3611111111110965,0.14285714285714324,,,,
180,3,1925,0.2500000000000071,0.5,0.1444444444444457,0.5,,,,
181,65,1925,0.038888888888895856,0.4285714285714286,0.3833333333333435,0.5714285714285712,,,,
182,79,1925,-0.049999999999993605,0.4285714285714284,-0.061111111111110006,0.5,,,,
183,109,1925,0.38333333333333997,0.5714285714285714,-0.08333333333332149,0.5000000000000006,,,,
184,125,1925,-0.1055555555555463,0.4285714285714286,0.11666666666667425,0.5000000000000006,,,,
185,540,1925,0.044444444444450504,0.3333333333333334,0.30555555555557135,0.5714285714285721,,,,
186,3,1926,-0.30555555555554825,0.3333333333333334,-0.966666666666665,0.16666666666666702,,,,
187,65,1926,-0.5166666666666595,0.2857142857142858,-0.7277777777777672,0.2857142857142856,,,,
188,79,1926,-0.605555555555549,0.2857142857142856,-0.6166666666666671,0.333333333333333,,,,
189,109,1926,-0.7277777777777716,0.2857142857142856,-1.1944444444444322,0.1666666666666672,,,,
190,125,1926,-0.1055555555555463,0.4285714285714286,-0.99444444444444,0.16666666666666613,,,,
191,540,1926,-0.5111111111111049,0.16666666666666685,-0.8055555555555394,0.2857142857142865,,,,
192,3,1927,0.2500000000000071,0.5,-0.4111111111111079,0.33333333333333404,,,,
193,65,1927,0.5944444444444512,0.5714285714285714,-0.17222222222221006,0.4285714285714288,,,,
194,79,1927,0.5055555555555626,0.5714285714285714,-0.061111111111110006,0.5,,,,
195,109,1927,0.38333333333333997,0.5714285714285714,-0.08333333333332149,0.5000000000000006,,,,
196,125,1927,0.45000000000000906,0.5714285714285714,-0.4388888888888829,0.3333333333333333,,,,
197,540,1927,0.044444444444450504,0.3333333333333334,-0.2499999999999858,0.4285714285714288,,,,
198,3,1928,-0.30555555555554825,0.3333333333333334,-0.4111111111111079,0.33333333333333404,,,,
199,65,1928,0.038888888888895856,0.4285714285714286,-0.7277777777777672,0.2857142857142856,,,,
200,79,1928,-0.049999999999993605,0.4285714285714284,-0.6166666666666671,0.333333333333333,,,,
201,109,1928,-0.1722222222222154,0.4285714285714286,-0.6388888888888786,0.3333333333333333,,,,
202,125,1928,-0.1055555555555463,0.4285714285714286,-0.99444444444444,0.16666666666666613,,,,
203,540,1928,-0.5111111111111049,0.16666666666666685,-0.8055555555555394,0.2857142857142865,,,,
204,3,1929,-0.30555555555554825,0.3333333333333334,-0.4111111111111079,0.33333333333333404,,,,
205,65,1929,0.038888888888895856,0.4285714285714286,-0.17222222222221006,0.4285714285714288,,,,
206,79,1929,-0.049999999999993605,0.4285714285714284,-0.061111111111110006,0.5,,,,
207,109,1929,-0.1722222222222154,0.4285714285714286,-0.08333333333332149,0.5000000000000006,,,,
208,125,1929,-0.1055555555555463,0.4285714285714286,-0.4388888888888829,0.3333333333333333,,,,
209,540,1929,-0.5111111111111049,0.16666666666666685,-0.2499999999999858,0.4285714285714288,,,,
210,3,1930,0.2500000000000071,0.5,0.7000000000000028,0.6666666666666671,,,,
211,65,1930,0.038888888888895856,0.4285714285714286,0.9388888888889007,0.7142857142857144,,,,
212,79,1930,-0.049999999999993605,0.4285714285714284,1.0500000000000007,0.8333333333333329,,,,
213,109,1930,-0.1722222222222154,0.4285714285714286,1.0277777777777892,0.8333333333333338,,,,
214,125,1930,-0.1055555555555463,0.4285714285714286,0.6722222222222278,0.6666666666666666,,,,
215,540,1930,0.044444444444450504,0.3333333333333334,0.8611111111111249,0.7142857142857144,,,,
216,3,1931,0.8055555555555625,0.6666666666666666,0.7000000000000028,0.6666666666666671,,,,
217,65,1931,0.5944444444444512,0.5714285714285714,0.9388888888889007,0.7142857142857144,,,,
218,79,1931,1.061111111111118,0.7142857142857142,1.0500000000000007,0.8333333333333329,,,,
219,109,1931,0.9388888888888953,0.7142857142857142,1.0277777777777892,0.8333333333333338,,,,
220,125,1931,1.0055555555555644,0.7142857142857142,0.6722222222222278,0.6666666666666666,,,,
221,540,1931,1.155555555555562,0.6666666666666669,0.8611111111111249,0.7142857142857144,,,,
222,3,1932,0.2500000000000071,0.5,0.7000000000000028,0.6666666666666671,,,,
223,65,1932,0.5944444444444512,0.5714285714285714,0.9388888888889007,0.7142857142857144,,,,
224,79,1932,0.5055555555555626,0.5714285714285714,1.0500000000000007,0.8333333333333329,,,,
225,109,1932,0.38333333333333997,0.5714285714285714,1.0277777777777892,0.8333333333333338,,,,
226,125,1932,0.45000000000000906,0.5714285714285714,0.6722222222222278,0.6666666666666666,,,,
227,540,1932,0.6000000000000059,0.5,0.8611111111111249,0.7142857142857144,,,,
228,3,1933,0.8055555555555625,0.6666666666666666,0.7000000000000028,0.6666666666666671,,,,
229,65,1933,0.5944444444444512,0.5714285714285714,0.9388888888889007,0.7142857142857144,,,,
230,79,1933,1.061111111111118,0.7142857142857142,0.49444444444444713,0.6666666666666671,,,,
231,109,1933,0.9388888888888953,0.7142857142857142,0.4722222222222321,0.6666666666666666,,,,
232,125,1933,0.45000000000000906,0.5714285714285714,0.6722222222222278,0.6666666666666666,,,,
233,540,1933,0.6000000000000059,0.5,0.8611111111111249,0.7142857142857144,,,,
234,3,1934,-0.30555555555554825,0.3333333333333334,-0.4111111111111079,0.33333333333333404,,,,
235,65,1934,0.038888888888895856,0.4285714285714286,-0.17222222222221006,0.4285714285714288,,,,
236,79,1934,-0.049999999999993605,0.4285714285714284,-0.061111111111110006,0.5,,,,
237,109,1934,0.38333333333333997,0.5714285714285714,-0.08333333333332149,0.5000000000000006,,,,
238,125,1934,-0.1055555555555463,0.4285714285714286,0.11666666666667425,0.5000000000000006,,,,
239,540,1934,0.044444444444450504,0.3333333333333334,-0.2499999999999858,0.4285714285714288,,,,
240,3,1935,-0.30555555555554825,0.3333333333333334,-0.966666666666665,0.16666666666666702,,,,
241,65,1935,0.038888888888895856,0.4285714285714286,-0.7277777777777672,0.2857142857142856,,,,
242,79,1935,-0.049999999999993605,0.4285714285714284,-0.6166666666666671,0.333333333333333,,,,
243,109,1935,-0.1722222222222154,0.4285714285714286,-0.6388888888888786,0.3333333333333333,,,,
244,125,1935,-0.1055555555555463,0.4285714285714286,-0.4388888888888829,0.3333333333333333,,,,
245,540,1935,0.044444444444450504,0.3333333333333334,-0.8055555555555394,0.2857142857142865,,,,
246,3,1936,-0.30555555555554825,0.3333333333333334,0.1444444444444457,0.5,,,,
247,65,1936,0.038888888888895856,0.4285714285714286,-0.17222222222221006,0.4285714285714288,,,,
248,79,1936,-0.049999999999993605,0.4285714285714284,-0.061111111111110006,0.5,,,,
249,109,1936,-0.1722222222222154,0.4285714285714286,-0.08333333333332149,0.5000000000000006,,,,
250,125,1936,-0.1055555555555463,0.4285714285714286,0.11666666666667425,0.5000000000000006,,,,
251,540,1936,0.044444444444450504,0.3333333333333334,-0.2499999999999858,0.4285714285714288,,,,
252,3,1937,-0.30555555555554825,0.3333333333333334,-0.4111111111111079,0.33333333333333404,,,,
253,65,1937,0.038888888888895856,0.4285714285714286,-0.17222222222221006,0.4285714285714288,,,,
254,79,1937,-0.049999999999993605,0.4285714285714284,-0.6166666666666671,0.333333333333333,,,,
255,109,1937,0.38333333333333997,0.5714285714285714,-0.6388888888888786,0.3333333333333333,,,,
256,125,1937,-0.1055555555555463,0.4285714285714286,-0.4388888888888829,0.3333333333333333,,,,
257,540,1937,0.044444444444450504,0.3333333333333334,-0.2499999999999858,0.4285714285714288,,,,
258,3,1938,0.2500000000000071,0.5,0.7000000000000028,0.6666666666666671,,,,
259,65,1938,0.5944444444444512,0.5714285714285714,0.3833333333333435,0.5714285714285712,,,,
260,79,1938,0.5055555555555626,0.5714285714285714,0.49444444444444713,0.6666666666666671,,,,
261,109,1938,0.9388888888888953,0.7142857142857142,0.4722222222222321,0.6666666666666666,,,,
262,125,1938,0.45000000000000906,0.5714285714285714,0.6722222222222278,0.6666666666666666,,,,
263,540,1938,0.6000000000000059,0.5,0.8611111111111249,0.7142857142857144,,,,
264,3,1939,0.2500000000000071,0.5,0.7000000000000028,0.6666666666666671,,,,
265,65,1939,0.5944444444444512,0.5714285714285714,0.9388888888889007,0.7142857142857144,,,,
266,79,1939,0.5055555555555626,0.5714285714285714,0.49444444444444713,0.6666666666666671,,,,
267,109,1939,0.38333333333333997,0.5714285714285714,1.0277777777777892,0.8333333333333338,,,,
268,125,1939,0.45000000000000906,0.5714285714285714,0.6722222222222278,0.6666666666666666,,,,
269,540,1939,0.6000000000000059,0.5,0.8611111111111249,0.7142857142857144,,,,
270,3,1940,-0.8611111111111045,0.16666666666666657,-1.5222222222222221,0.0,,,,
271,65,1940,-1.0722222222222157,0.1428571428571428,-1.2833333333333208,0.14285714285714324,,,,
272,79,1940,-1.1611111111111043,0.1428571428571428,-1.1722222222222207,0.16666666666666702,,,,
273,109,1940,-0.7277777777777716,0.2857142857142856,-1.1944444444444322,0.1666666666666672,,,,
274,125,1940,-1.216666666666658,0.1428571428571428,-0.99444444444444,0.16666666666666613,,,,
275,540,1940,-1.066666666666661,0.0,-1.3611111111110965,0.14285714285714324,,,,
276,3,1941,0.2500000000000071,0.5,1.2555555555555564,0.8333333333333329,,,,
277,65,1941,0.038888888888895856,0.4285714285714286,0.9388888888889007,0.7142857142857144,,,,
278,79,1941,-0.049999999999993605,0.4285714285714284,1.0500000000000007,0.8333333333333329,,,,
279,109,1941,-0.1722222222222154,0.4285714285714286,1.0277777777777892,0.8333333333333338,,,,
280,125,1941,-0.1055555555555463,0.4285714285714286,1.227777777777785,0.8333333333333338,,,,
281,540,1941,0.044444444444450504,0.3333333333333334,1.416666666666682,0.8571428571428577,,,,
282,3,1942,0.2500000000000071,0.5,0.1444444444444457,0.5,,,,
283,65,1942,0.038888888888895856,0.4285714285714286,0.3833333333333435,0.5714285714285712,,,,
284,79,1942,-0.049999999999993605,0.4285714285714284,-0.061111111111110006,0.5,,,,
285,109,1942,0.38333333333333997,0.5714285714285714,-0.08333333333332149,0.5000000000000006,,,,
286,125,1942,-0.1055555555555463,0.4285714285714286,0.11666666666667425,0.5000000000000006,,,,
287,540,1942,0.044444444444450504,0.3333333333333334,0.30555555555557135,0.5714285714285721,,,,
288,3,1943,-0.30555555555554825,0.3333333333333334,0.7000000000000028,0.6666666666666671,,,,
289,65,1943,-0.5166666666666595,0.2857142857142858,0.9388888888889007,0.7142857142857144,,,,
290,79,1943,-0.605555555555549,0.2857142857142856,0.49444444444444713,0.6666666666666671,,,,
291,109,1943,-0.1722222222222154,0.4285714285714286,1.0277777777777892,0.8333333333333338,,,,
292,125,1943,-0.6611111111111025,0.2857142857142856,0.6722222222222278,0.6666666666666666,,,,
293,540,1943,-0.5111111111111049,0.16666666666666685,0.8611111111111249,0.7142857142857144,,,,
294,3,1944,-0.30555555555554825,0.3333333333333334,0.1444444444444457,0.5,,,,
295,65,1944,0.038888888888895856,0.4285714285714286,0.3833333333333435,0.5714285714285712,,,,
